X,Y,objectid,join_count,target_fid,id,d,e,datum,den,rok,mesic,srazka,pricina,alkohol,zavineni,nasledky,stav_vozovky,povetrnostni_podm,viditelnost,rozhled,misto_nehody,druh_komun,druh_vozidla,stav_ridic,ovlivneni_ridice,osoba,ozn_osoba,pohlavi,nasledek,usmrceno_os,tezce_zran_os,lehce_zran_os,hmotna_skoda,cas,hodina,mesic_t,den_v_tydnu,vek_skupina,nazev,point_x,point_y,globalid
-601607.699299999,-1158188.9996,1027,1,1028,60206191641,-601607.7,-1158189,2019/08/09 00:00:00+00,5,2019,8,havárie,nezvládnutí řízení vozidla,Nezjišťován,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",chlapec (do 15 let),lehké zranění,0,0,1,50,1120,11,srpen,pátek,12-15,Brno-Komín,16.55720535,49.21471969,{1DA235C8-34E3-4297-911E-A3BA4CCD2EC2}
-597860.156300001,-1164393.5846,1028,1,1029,60206191664,-597860.157,-1164393.585,2019/06/19 00:00:00+00,3,2019,6,srážka s jedoucím nekolejovým vozidlem,proti příkazu dopravní značky DEJ PŘEDNOST,Nezjišťován,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,ostatní spolucestující (i v postranním vozíku motocyklu),"s přilbou (pouze u motocyklistů, příp. cyklistů)",chlapec (do 15 let),bez zraněn,0,0,1,5,1700,17,červen,středa,0-6,Brno-jih,16.61749132,49.1628797,{0CBE479C-814C-401A-BEC1-256EC274D918}
-597860.156300001,-1164393.5846,1029,1,1030,60206191664,-597860.157,-1164393.585,2019/06/19 00:00:00+00,3,2019,6,srážka s jedoucím nekolejovým vozidlem,proti příkazu dopravní značky DEJ PŘEDNOST,Nezjišťován,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,5,1700,17,červen,středa,33-44,Brno-jih,16.61749132,49.1628797,{019E3246-D146-42D3-9C08-CF6A5203D6F2}
-600662.388300002,-1158307.5366,1030,1,1031,60206191665,-600662.389,-1158307.537,2019/08/12 00:00:00+00,1,2019,8,havárie,"nepřizpůsobení rychlosti stavu vozovky (náledí, výtluky, bláto, mokrý povrch apod.)","Ano, obsah alkoholu v krvi od 1,0‰ do 1,5‰",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,povrch mokrý,déšť,"ve dne, zhoršená viditelnost vlivem povětrnostních podmínek (mlha, sněžení, déšť apod.)",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,150,1815,18,srpen,pondělí,61-70,Brno-Žabovřesky,16.5702813,49.21457838,{B4339F42-9896-47F0-8AA3-53365EB0DEB1}
-597862.177299999,-1159804.8197,1031,1,1032,60206191695,-597862.178,-1159804.82,2019/08/16 00:00:00+00,5,2019,8,srážka s jedoucím nekolejovým vozidlem,proti příkazu dopravní značky DEJ PŘEDNOST,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, zhoršená viditelnost (svítání, soumrak)",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,200,2020,20,srpen,pátek,33-44,Brno-střed,16.6107046,49.20390393,{9124A22E-D270-4033-B4CB-7A8DD9961BC2}
-605220.170299999,-1157142.9966,1032,1,1033,60206191701,-605220.171,-1157142.997,2019/08/18 00:00:00+00,7,2019,8,srážka s jedoucím nekolejovým vozidlem,"při předjíždění došlo k ohrožení předjížděného řidiče vozidla (vynucované zařazení, předjížděný řidič musel prudce brzdit, měnit směr jízdy apod.)",Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,70,1539,15,srpen,neděle,33-44,Brno-Bystrc,16.50634983,49.22054715,{93A15ABC-CA19-413F-8228-C69F1A3ACA52}
-606465.976300001,-1156040.4156,1033,1,1034,60206191702,-606465.977,-1156040.416,2019/08/18 00:00:00+00,7,2019,8,havárie,"nepřizpůsobení rychlosti dopravně technickému stavu vozovky (zatáčka, klesání, stoupání, šířka vozovky apod.)",Nezjišťován,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace účelová - polní a lesní cesty atd.,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,70,1600,16,srpen,neděle,45-60,Brno-Bystrc,16.48769836,49.22918297,{8EB41AD8-8059-4EA3-9E45-ECEF0FDC84B5}
-596764.307300001,-1160169.5576,1034,1,1035,60206191722,-596764.308,-1160169.558,2019/08/20 00:00:00+00,2,2019,8,havárie,"nepřizpůsobení rychlosti stavu vozovky (náledí, výtluky, bláto, mokrý povrch apod.)",Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, zhoršená viditelnost (svítání, soumrak)",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",žena,lehké zranění,0,0,1,10,2010,20,srpen,úterý,24-32,Brno-sever,16.62622142,49.20170245,{DDB4D024-5EFD-4371-9D9C-DE462C87CC2B}
-600214.888300002,-1162969.1716,1035,1,1036,60206191723,-600214.889,-1162969.172,2019/08/21 00:00:00+00,3,2019,8,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,30,720,7,srpen,středa,45-60,Brno-Bohunice,16.583285,49.17333707,{30A45C7B-1C5B-4563-8FFE-AE2CB02805C2}
-597901.0013,-1160273.8877,1036,1,1037,60206191731,-597901.002,-1160273.888,2019/08/21 00:00:00+00,3,2019,8,srážka s jedoucím nekolejovým vozidlem,předjíždění bez dostatečného bočního odstupu,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,těžké zranění,0,1,0,130,1754,17,srpen,středa,45-60,Brno-střed,16.61086636,49.19967272,{091AE274-C9A8-4192-B3D8-E5696F42A58D}
-598417.383299999,-1160347.4917,1037,1,1038,60206191752,-598417.384,-1160347.492,2019/08/24 00:00:00+00,6,2019,8,srážka s jedoucím nekolejovým vozidlem,řidič se plně nevěnoval řízení vozidla,Ne,řidičem motorového vozidla,nehoda pouze s hmotnou škodou,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,bez zraněn,0,0,0,70,1743,17,srpen,sobota,45-60,Brno-střed,16.60392988,49.19851566,{2373409E-3ED3-4563-976F-995257DB2404}
-598830.263300002,-1153347.9566,1038,1,1039,60206191756,-598830.264,-1153347.957,2019/08/25 00:00:00+00,7,2019,8,srážka s jedoucím nekolejovým vozidlem,"jízda po nesprávné straně vozovky, vjetí do protisměru",Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace účelová - polní a lesní cesty atd.,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",dívka (do 15 let),bez zraněn,0,0,1,60,1425,14,srpen,neděle,12-15,Brno-Řečkovice a Mokrá Hora,16.5879508,49.26069385,{1039D47D-ABCA-4410-91D5-A8833F8E5BAB}
-598830.263300002,-1153347.9566,1039,1,1040,60206191756,-598830.264,-1153347.957,2019/08/25 00:00:00+00,7,2019,8,srážka s jedoucím nekolejovým vozidlem,"jízda po nesprávné straně vozovky, vjetí do protisměru",Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace účelová - polní a lesní cesty atd.,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",žena,lehké zranění,0,0,1,60,1425,14,srpen,neděle,33-44,Brno-Řečkovice a Mokrá Hora,16.5879508,49.26069385,{4670466C-FD15-40B1-9FFA-ACF920C5EED1}
-598830.263300002,-1153347.9566,1040,1,1041,60206191756,-598830.264,-1153347.957,2019/08/25 00:00:00+00,7,2019,8,srážka s jedoucím nekolejovým vozidlem,"jízda po nesprávné straně vozovky, vjetí do protisměru",Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace účelová - polní a lesní cesty atd.,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",dívka (do 15 let),bez zraněn,0,0,1,60,1425,14,srpen,neděle,7-11,Brno-Řečkovice a Mokrá Hora,16.5879508,49.26069385,{EF57B915-DE61-4541-A8B6-E725498E5C05}
-595699.121300001,-1159166.6246,1041,1,1042,60206191759,-595699.122,-1159166.625,2019/08/25 00:00:00+00,7,2019,8,"srážka s vozidlem zaparkovaným, odstaveným",řidič se plně nevěnoval řízení vozidla,"Ano, obsah alkoholu v krvi 1,5‰ a více",řidičem nemotorového vozidla,nehoda pouze s hmotnou škodou,"povrch suchý, neznečistěný",neztížené,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,bez zraněn,0,0,0,50,2320,23,srpen,neděle,33-44,Brno-Maloměřice a Obřany,16.63928194,49.21169561,{162777BC-5144-49B3-B4F9-7972CBDFBF17}
-597773.961300001,-1161016.5806,1042,1,1043,60206191769,-597773.962,-1161016.581,2019/08/27 00:00:00+00,2,2019,8,srážka s jedoucím nekolejovým vozidlem,nesprávné otáčení nebo couvání,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,parkoviště přiléhající ke komunikaci,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,250,908,9,srpen,úterý,24-32,Brno-střed,16.61369399,49.19315535,{E28097A6-5D42-43B8-8EC0-59AA9316C63D}
-598676.3213,-1158986.4437,1043,1,1044,60206191779,-598676.322,-1158986.444,2019/08/28 00:00:00+00,3,2019,8,srážka s chodcem,nezaviněná řidičem,Ne,chodcem,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,10,1110,11,srpen,středa,45-60,Brno-Královo Pole,16.59838799,49.21043352,{A9E3BF15-3DBA-4BA5-A79A-0664538667DB}
-597878.081300002,-1159216.9737,1044,1,1045,60206191799,-597878.082,-1159216.974,2019/08/30 00:00:00+00,5,2019,8,srážka s jedoucím nekolejovým vozidlem,řidič se plně nevěnoval řízení vozidla,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,10,1606,16,srpen,pátek,61-70,Brno-střed,16.60962088,49.20914419,{2342F5CF-DA77-459A-A043-3B0A998EB07C}
-598788.853300001,-1160003.6936,1045,1,1046,60206191805,-598788.854,-1160003.694,2019/08/31 00:00:00+00,6,2019,8,srážka s chodcem,nezaviněná řidičem,Ne,chodcem,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,bez zraněn,0,0,1,0,1552,15,srpen,sobota,24-32,Brno-střed,16.59835448,49.20123009,{3DADD262-0FD0-4393-A8E1-452239E990FB}
-598662.181299999,-1157498.8036,1046,1,1047,60206191807,-598662.182,-1157498.804,2019/08/31 00:00:00+00,6,2019,8,havárie,nepřizpůsobení rychlosti vlastnostem vozidla a nákladu,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",žena,lehké zranění,0,0,1,0,2020,20,srpen,sobota,61-70,Brno-Královo Pole,16.59638373,49.22374716,{DBB0A8E3-C56B-4C83-A4E3-A5BDD3C2EC09}
-608305.585299999,-1155510.4386,1047,1,1048,60206191837,-608305.586,-1155510.439,2019/09/04 00:00:00+00,3,2019,9,havárie,"jízda po nesprávné straně vozovky, vjetí do protisměru",Nezjišťován,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace účelová - polní a lesní cesty atd.,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,0,1500,15,září,středa,61-70,Brno-Bystrc,16.46179459,49.2321137,{1AE5D76E-C460-43CE-B7E6-8F013641B124}
-608305.585299999,-1155510.4386,1048,1,1049,60206191837,-608305.586,-1155510.439,2019/09/04 00:00:00+00,3,2019,9,havárie,"jízda po nesprávné straně vozovky, vjetí do protisměru",Nezjišťován,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace účelová - polní a lesní cesty atd.,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,bez zraněn,0,0,1,0,1500,15,září,středa,24-32,Brno-Bystrc,16.46179459,49.2321137,{81B77395-DECD-4D15-A3E3-EB2A2B249526}
-592184.7223,-1162524.9486,1049,1,1050,60206191842,-592184.723,-1162524.949,2019/09/05 00:00:00+00,4,2019,9,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,"most, nadjezd, podjezd, tunel",uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,240,915,9,září,čtvrtek,71 a více,Brno-Slatina,16.6921493,49.18504008,{63745B52-43BF-4746-BD08-3A5F311BCE43}
-596450.7773,-1162089.3206,1050,1,1051,60206191854,-596450.778,-1162089.321,2019/09/06 00:00:00+00,5,2019,9,srážka s jedoucím nekolejovým vozidlem,vyhýbání bez dostatečného bočního odstupu (vůle),Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,bez zraněn,0,0,1,110,1750,17,září,pátek,24-32,Brno-Černovice,16.63332147,49.18484047,{7B569CF0-038A-4286-A55F-7AF2F696E2B7}
-598516.985300001,-1160008.2826,1051,1,1052,60206191936,-598516.986,-1160008.283,2019/09/17 00:00:00+00,2,2019,9,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,30,1630,16,září,úterý,33-44,Brno-střed,16.60207049,49.20145202,{BF40F08C-31B1-4616-BF92-9C39833873D6}
